asct_label,phenotype_label,gene_label,gene_expr,publication_count,asct,phenotype,gene
nephron tubule,Nephropathy,MT-CO1,5.4400673,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,5.4400673,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,5.4400673,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,5.4400673,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Renal insufficiency,MT-CO1,5.4400673,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7419
nephron,Acute kidney injury,MT-CO1,5.4400673,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7419
renal medulla,Acute kidney injury,MT-CO1,5.4400673,155,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7419
nephron tubule,Focal segmental glomerulosclerosis,MT-CO1,5.4400673,154,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,5.4400673,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Renal insufficiency,MT-CO1,5.4400673,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7419
nephron,Focal segmental glomerulosclerosis,MT-CO1,5.4400673,44,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Nephropathy,MT-CO1,5.4400673,24,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Nephropathy,MT-CO1,5.4400673,20,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron tubule,Nephropathy,MT-CO1,5.4400673,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Renal insufficiency,MT-CO1,5.4400673,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Nephropathy,MT-CO1,5.4400673,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Focal segmental glomerulosclerosis,MT-CO1,5.4400673,10,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Nephropathy,MT-CO1,5.4400673,3,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Nephropathy,MT-CO1,5.4400673,2,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
renal medulla,Nephropathy,MT-CO1,5.4400673,1,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
nephron,Nephropathy,MT-CO1,5.4400673,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7419
kidney,Acute kidney injury,MT-CO3,5.4399867,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
kidney,Renal insufficiency,MT-CO3,5.4399867,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Acute kidney injury,MT-CO3,5.4399867,1762,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Focal segmental glomerulosclerosis,MT-CO3,5.4399867,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Renal insufficiency,MT-CO3,5.4399867,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
nephron,Acute kidney injury,MT-CO3,5.4399867,164,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
nephron tubule,Focal segmental glomerulosclerosis,MT-CO3,5.4399867,154,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Renal insufficiency,MT-CO3,5.4399867,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
nephron,Focal segmental glomerulosclerosis,MT-CO3,5.4399867,44,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron tubule,Nephropathy,MT-CO3,5.4399867,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4399867,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
nephron,Nephropathy,MT-CO3,5.4399867,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Acute kidney injury,MT-CO3,5.4398804,10827,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001919,http://identifiers.org/hgnc/7422
kidney,Renal insufficiency,MT-CO3,5.4398804,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Focal segmental glomerulosclerosis,MT-CO3,5.4398804,1317,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000097,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,MT-CO3,5.4398804,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/7422
kidney,Nephropathy,HNF4A,5.438573,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Renal cyst,HNF4A,5.438573,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,645,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Nephrocalcinosis,HNF4A,5.438573,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,266,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
kidney,Renal Fanconi syndrome,HNF4A,5.438573,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,145,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Renal Fanconi syndrome,HNF4A,5.438573,144,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,144,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Renal Fanconi syndrome,HNF4A,5.438573,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,136,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,131,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephrocalcinosis,HNF4A,5.438573,109,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5024
nephron tubule,Renal cyst,HNF4A,5.438573,100,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,69,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,56,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,43,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Renal cyst,HNF4A,5.438573,30,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,28,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,25,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephrocalcinosis,HNF4A,5.438573,24,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5024
nephron,Nephropathy,HNF4A,5.438573,23,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Renal cyst,HNF4A,5.438573,17,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/5024
nephron tubule,Nephropathy,HNF4A,5.438573,16,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Nephropathy,HNF4A,5.438573,16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,16,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Nephropathy,HNF4A,5.438573,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Nephrocalcinosis,HNF4A,5.438573,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/5024
kidney,Nephropathy,HNF4A,5.438573,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Renal Fanconi syndrome,HNF4A,5.438573,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/5024
nephron,Nephropathy,HNF4A,5.438573,8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,8,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,7,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
proximal tubule,Nephropathy,HNF4A,5.438573,5,http://purl.obolibrary.org/obo/UBERON_0004134,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
nephron,Nephropathy,HNF4A,5.438573,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/5024
