mean_gene_expr,gene,ct,as,phenotype,gene_label,ct_label,as_label,phenotype_label,num_sources
1.7526134,http://identifiers.org/hgnc/29426,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000086,CCBE1,podocyte,renal glomerulus,Ectopic kidney,1
1.7526134,http://identifiers.org/hgnc/29426,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000126,CCBE1,podocyte,renal glomerulus,Hydronephrosis,1
1.7460423,http://identifiers.org/hgnc/10250,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000089,ROBO2,podocyte,renal glomerulus,Renal hypoplasia,1
1.4028211,http://identifiers.org/hgnc/15754,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000787,MYL9,podocyte,renal glomerulus,Nephrolithiasis,1
1.4028211,http://identifiers.org/hgnc/15754,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0010945,MYL9,podocyte,renal glomerulus,Fetal pyelectasis,1
1.3375664,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000075,ZEB2,podocyte,renal glomerulus,Renal duplication,1
1.3375664,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000003,ZEB2,podocyte,renal glomerulus,Multicystic kidney dysplasia,1
1.3375664,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000125,ZEB2,podocyte,renal glomerulus,Pelvic kidney,1
1.3375664,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000126,ZEB2,podocyte,renal glomerulus,Hydronephrosis,1
1.3375664,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0005580,ZEB2,podocyte,renal glomerulus,Duplication of renal pelvis,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000083,CRB2,podocyte,renal glomerulus,Renal insufficiency,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000097,CRB2,podocyte,renal glomerulus,Focal segmental glomerulosclerosis,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000108,CRB2,podocyte,renal glomerulus,Renal corticomedullary cysts,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0001967,CRB2,podocyte,renal glomerulus,Diffuse mesangial sclerosis,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0003774,CRB2,podocyte,renal glomerulus,Stage 5 chronic kidney disease,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0004719,CRB2,podocyte,renal glomerulus,Hyperechogenic kidneys,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0012579,CRB2,podocyte,renal glomerulus,Minimal change glomerulonephritis,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0012588,CRB2,podocyte,renal glomerulus,Steroid-resistant nephrotic syndrome,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0012622,CRB2,podocyte,renal glomerulus,Chronic kidney disease,1
1.2,http://identifiers.org/hgnc/18688,http://purl.obolibrary.org/obo/CL_0000653,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0032622,CRB2,podocyte,renal glomerulus,Tubular luminal dilatation,1
3.843714,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000085,RPL26,T cell,renal papilla,Horseshoe kidney,1
3.843714,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000104,RPL26,T cell,renal papilla,Renal agenesis,1
3.843714,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000122,RPL26,T cell,renal papilla,Unilateral renal agenesis,1
2.8935435,http://identifiers.org/hgnc/132,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000126,ACTB,T cell,renal papilla,Hydronephrosis,1
2.853652,http://identifiers.org/hgnc/10369,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000085,RPL9,T cell,renal papilla,Horseshoe kidney,1
2.853652,http://identifiers.org/hgnc/10369,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000104,RPL9,T cell,renal papilla,Renal agenesis,1
2.7294126,http://identifiers.org/hgnc/6010,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000100,IL2RG,T cell,renal papilla,Nephrotic syndrome,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000083,UMOD,T cell,renal papilla,Renal insufficiency,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000089,UMOD,T cell,renal papilla,Renal hypoplasia,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000092,UMOD,T cell,renal papilla,Renal tubular atrophy,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000096,UMOD,T cell,renal papilla,Glomerular sclerosis,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000107,UMOD,T cell,renal papilla,Renal cyst,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000123,UMOD,T cell,renal papilla,Nephritis,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000103,UMOD,T cell,renal papilla,Polyuria,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000108,UMOD,T cell,renal papilla,Renal corticomedullary cysts,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000790,UMOD,T cell,renal papilla,Hematuria,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000794,UMOD,T cell,renal papilla,IgA deposition in the glomerulus,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0001970,UMOD,T cell,renal papilla,Tubulointerstitial nephritis,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0003774,UMOD,T cell,renal papilla,Stage 5 chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0004719,UMOD,T cell,renal papilla,Hyperechogenic kidneys,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0004722,UMOD,T cell,renal papilla,Thickened glomerular basement membrane,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0005565,UMOD,T cell,renal papilla,Reduced renal corticomedullary differentiation,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012213,UMOD,T cell,renal papilla,Decreased glomerular filtration rate,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012622,UMOD,T cell,renal papilla,Chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012623,UMOD,T cell,renal papilla,Stage 1 chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012624,UMOD,T cell,renal papilla,Stage 2 chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012625,UMOD,T cell,renal papilla,Stage 3 chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012626,UMOD,T cell,renal papilla,Stage 4 chronic kidney disease,1
2.5977197,http://identifiers.org/hgnc/12559,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0032948,UMOD,T cell,renal papilla,Renal interstitial fibrosis,1
2.5116742,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000083,HLA-B,T cell,renal papilla,Renal insufficiency,1
2.5116742,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000099,HLA-B,T cell,renal papilla,Glomerulonephritis,1
2.5116742,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000790,HLA-B,T cell,renal papilla,Hematuria,1
2.5116742,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0001920,HLA-B,T cell,renal papilla,Renal artery stenosis,1
2.5116742,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0100820,HLA-B,T cell,renal papilla,Glomerulopathy,1
2.3801768,http://identifiers.org/hgnc/10910,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000103,SLC12A1,T cell,renal papilla,Polyuria,1
2.3801768,http://identifiers.org/hgnc/10910,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000111,SLC12A1,T cell,renal papilla,Renal juxtaglomerular cell hypertrophy/hyperplasia,1
2.3801768,http://identifiers.org/hgnc/10910,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000121,SLC12A1,T cell,renal papilla,Nephrocalcinosis,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000089,MUC1,T cell,renal papilla,Renal hypoplasia,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000092,MUC1,T cell,renal papilla,Renal tubular atrophy,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000096,MUC1,T cell,renal papilla,Glomerular sclerosis,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0002048,MUC1,T cell,renal papilla,Renal cortical atrophy,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000108,MUC1,T cell,renal papilla,Renal corticomedullary cysts,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0001970,MUC1,T cell,renal papilla,Tubulointerstitial nephritis,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0003774,MUC1,T cell,renal papilla,Stage 5 chronic kidney disease,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0004732,MUC1,T cell,renal papilla,Impaired renal uric acid clearance,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0005576,MUC1,T cell,renal papilla,Tubulointerstitial fibrosis,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0005583,MUC1,T cell,renal papilla,Tubular basement membrane disintegration,1
1.406725,http://identifiers.org/hgnc/7508,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012213,MUC1,T cell,renal papilla,Decreased glomerular filtration rate,1
1.2940983,http://identifiers.org/hgnc/3488,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000790,ETS1,T cell,renal papilla,Hematuria,2
1.2940983,http://identifiers.org/hgnc/3488,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0033726,ETS1,T cell,renal papilla,Lupus nephritis,2
1.2825358,http://identifiers.org/hgnc/4392,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000124,GNAS,T cell,renal papilla,Renal tubular dysfunction,1
1.2825358,http://identifiers.org/hgnc/4392,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000787,GNAS,T cell,renal papilla,Nephrolithiasis,1
1.2825358,http://identifiers.org/hgnc/4392,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0005584,GNAS,T cell,renal papilla,Renal cell carcinoma,1
1.1626112,http://identifiers.org/hgnc/6024,http://purl.obolibrary.org/obo/CL_0000084,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000100,IL7R,T cell,renal papilla,Nephrotic syndrome,2
16.757372,http://identifiers.org/hgnc/6138,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000790,ITGA2B,mast cell,renal papilla,Hematuria,1
16.757372,http://identifiers.org/hgnc/6138,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012587,ITGA2B,mast cell,renal papilla,Macroscopic hematuria,1
5.099876,http://identifiers.org/hgnc/6714,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0012330,LTBP1,mast cell,renal papilla,Pyelonephritis,1
3.755839,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0006766,LMNA,mast cell,renal papilla,Papillary renal cell carcinoma,1
3.755839,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0009726,LMNA,mast cell,renal papilla,Renal neoplasm,1
3.755839,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0100820,LMNA,mast cell,renal papilla,Glomerulopathy,1
3.5658846,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000085,RPL26,mast cell,renal papilla,Horseshoe kidney,1
3.5658846,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000104,RPL26,mast cell,renal papilla,Renal agenesis,1
3.5658846,http://identifiers.org/hgnc/10327,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000122,RPL26,mast cell,renal papilla,Unilateral renal agenesis,1
3.0343235,http://identifiers.org/hgnc/25636,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0100542,MCTP2,mast cell,renal papilla,Abnormal localization of kidney,1
3.0343235,http://identifiers.org/hgnc/25636,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000003,MCTP2,mast cell,renal papilla,Multicystic kidney dysplasia,1
2.4695766,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000083,SPP1,mast cell,renal papilla,Renal insufficiency,1
2.4695766,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_0000097,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/HP_0000123,SPP1,mast cell,renal papilla,Nephritis,1
