subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source,gene_expr
HGNC:41228,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.04113921523094177
HGNC:4141,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6666665077209473
HGNC:44190,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0260869562625885
HGNC:4716,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1898734271526337
HGNC:4765,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.2669556935628257
HGNC:4912,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.199527025222778
HGNC:5117,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.800646305084229
HGNC:5122,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.492136240005493
HGNC:51767,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.430320739746094
HGNC:52053,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.002333722310140729
HGNC:5238,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.317618012428284
HGNC:5253,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.596919165717231
HGNC:5258,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.055519580841064
HGNC:5270,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.3800386786460876
HGNC:53549,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.085572004318237
HGNC:55474,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.7893253862857819
HGNC:6134,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6845927834510803
HGNC:6206,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.8935683866341908
HGNC:664,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.259948253631592
HGNC:6705,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8666144728660583
HGNC:6722,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.5312457978725433
HGNC:6943,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.097641944885254
HGNC:7097,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.124198317527771
HGNC:7138,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.674688935279846
HGNC:7422,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,31.351575859568335
HGNC:7455,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.9212428764863447
HGNC:7461,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,34.65234637260437
HGNC:785,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.693687930703163
HGNC:7907,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:8491,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.875
HGNC:8647,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.11764693632721902
HGNC:8809,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.837471961975098
HGNC:92,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.864001035690308
HGNC:945,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4285714626312256
HGNC:9536,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.706184029579163
HGNC:9646,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.1399450302124023
ENSEMBL:ENSG00000218227.3,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01000000350177288
ENSEMBL:ENSG00000239311.1,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3333333432674408
ENSEMBL:ENSG00000240036.4,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01333333365619183
ENSEMBL:ENSG00000265460.6,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1527777761220932
ENSEMBL:ENSG00000267174.5,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0535714328289032
ENSEMBL:ENSG00000278996.1,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,8.257511615753174
ENSEMBL:ENSG00000279689.1,biolink:expressed_in,CL:4030018,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2142857313156128
HGNC:10325,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.892857074737549
HGNC:10329,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8118427395820618
HGNC:10409,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.800000011920929
HGNC:10417,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.689285755157471
HGNC:10882,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.59426736831665
HGNC:1109,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6333332061767578
HGNC:11876,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.401904106140137
HGNC:11972,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.028040885925293
HGNC:1239,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.673527956008911
HGNC:1274,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.588940143585205
HGNC:14540,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.700753480195999
HGNC:14633,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
HGNC:15625,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.01824164390564
HGNC:15750,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.166666626930237
HGNC:15828,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.079820394515991
HGNC:1692,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.75
HGNC:17346,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:17882,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.75
HGNC:18517,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2222219854593277
HGNC:18585,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,6.5029895305633545
HGNC:1864,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:19334,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.3499999940395355
HGNC:19910,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:2027,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.198848962783813
HGNC:2135,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.373526096343994
HGNC:23175,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6666666865348816
HGNC:2529,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3347423275311787
HGNC:25308,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.964889526367188
HGNC:2768,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:2935,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.800000011920929
HGNC:31689,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:3498,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.6119864853945645
HGNC:37073,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6931471824645996
HGNC:4068,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:43600,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.285551071166992
HGNC:4565,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.70354700088501
HGNC:48667,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.469030539194743
HGNC:51223,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.375
HGNC:5270,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.79647296667099
HGNC:53807,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,7.123078137636184
HGNC:55,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.242860913276672
HGNC:6560,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:7619,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.027626037597656
HGNC:7669,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.020861148834229
HGNC:8041,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.151177167892456
HGNC:8764,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6666666865348816
HGNC:8973,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.442796468734741
HGNC:9063,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4620981216430664
HGNC:9311,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.0
HGNC:9650,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.327496528625488
HGNC:9804,biolink:expressed_in,CL:4030020,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.5
