phenotype_iri,phenotype_label,as_child,ct
http://purl.obolibrary.org/obo/HP_0010640,Abnormal nasal cavity morphology,http://purl.obolibrary.org/obo/UBERON_0001707,
http://purl.obolibrary.org/obo/HP_0010641,Abnormality of the midnasal cavity,http://purl.obolibrary.org/obo/UBERON_0004110,
http://purl.obolibrary.org/obo/HP_0010643,Midnasal atresia,http://purl.obolibrary.org/obo/UBERON_0004110,
http://purl.obolibrary.org/obo/HP_0010644,Midnasal stenosis,http://purl.obolibrary.org/obo/UBERON_0004110,
http://purl.obolibrary.org/obo/HP_0010645,Aplasia of the distal phalanges of the toes,http://purl.obolibrary.org/obo/UBERON_0003867,
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,
http://purl.obolibrary.org/obo/HP_0010649,Flat nasal alae,http://purl.obolibrary.org/obo/UBERON_0006906,
http://purl.obolibrary.org/obo/HP_0010650,Hypoplasia of the premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,
http://purl.obolibrary.org/obo/HP_0010651,Abnormal meningeal morphology,http://purl.obolibrary.org/obo/UBERON_0002360,
http://purl.obolibrary.org/obo/HP_0010652,Abnormal dura mater morphology,http://purl.obolibrary.org/obo/UBERON_0002363,
http://purl.obolibrary.org/obo/HP_0010653,Abnormality of the falx cerebri,http://purl.obolibrary.org/obo/UBERON_0006059,
http://purl.obolibrary.org/obo/HP_0010654,Aplasia of the falx cerebri,http://purl.obolibrary.org/obo/UBERON_0006059,
http://purl.obolibrary.org/obo/HP_0010655,Epiphyseal stippling,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0010656,Abnormal epiphyseal ossification,http://purl.obolibrary.org/obo/UBERON_0001437,
http://purl.obolibrary.org/obo/HP_0010660,Abnormal hand bone ossification,http://purl.obolibrary.org/obo/UBERON_0001442,
http://purl.obolibrary.org/obo/HP_0010661,Absence of the third cerebral ventricle,http://purl.obolibrary.org/obo/UBERON_0002286,
http://purl.obolibrary.org/obo/HP_0010662,Abnormal diencephalon morphology,http://purl.obolibrary.org/obo/UBERON_0001894,
http://purl.obolibrary.org/obo/HP_0010663,Abnormal thalamus morphology,http://purl.obolibrary.org/obo/UBERON_0004703,
http://purl.obolibrary.org/obo/HP_0010664,Fusion of the left and right thalami,http://purl.obolibrary.org/obo/UBERON_0013684,
http://purl.obolibrary.org/obo/HP_0010664,Fusion of the left and right thalami,http://purl.obolibrary.org/obo/UBERON_0013683,
http://purl.obolibrary.org/obo/HP_0010666,Hypoplasia of the anterior nasal spine,http://purl.obolibrary.org/obo/UBERON_0035139,
http://purl.obolibrary.org/obo/HP_0010667,Aplasia of the maxilla,http://purl.obolibrary.org/obo/UBERON_0002397,
http://purl.obolibrary.org/obo/HP_0010668,Abnormal zygomatic bone morphology,http://purl.obolibrary.org/obo/UBERON_0001683,
http://purl.obolibrary.org/obo/HP_0010669,Hypoplasia of the zygomatic bone,http://purl.obolibrary.org/obo/UBERON_0001683,
http://purl.obolibrary.org/obo/HP_0010672,Abnormality of the third metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0003652,
http://purl.obolibrary.org/obo/HP_0010674,Abnormal curvature of the vertebral column,http://purl.obolibrary.org/obo/UBERON_0001130,
http://purl.obolibrary.org/obo/HP_0010675,Abnormal foot bone ossification,http://purl.obolibrary.org/obo/UBERON_0001445,
http://purl.obolibrary.org/obo/HP_0010679,Elevated tissue non-specific alkaline phosphatase,http://purl.obolibrary.org/obo/UBERON_0000479,
http://purl.obolibrary.org/obo/HP_0010680,Elevated alkaline phosphatase of renal origin,http://purl.obolibrary.org/obo/UBERON_0002113,
http://purl.obolibrary.org/obo/HP_0010683,Low tissue non-specific alkaline phosphatase,http://purl.obolibrary.org/obo/UBERON_0000479,
http://purl.obolibrary.org/obo/HP_0010684,Low alkaline phosphatase of bone origin,http://purl.obolibrary.org/obo/UBERON_0001474,
http://purl.obolibrary.org/obo/HP_0010685,Low alkaline phosphatase of renal origin,http://purl.obolibrary.org/obo/UBERON_0002113,
http://purl.obolibrary.org/obo/HP_0010686,Low alkaline phosphatase of hepatic origin,http://purl.obolibrary.org/obo/UBERON_0002107,
http://purl.obolibrary.org/obo/HP_0010701,Abnormal circulating immunoglobulin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010702,Increased circulating immunoglobulin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010704,1-2 finger cutaneous syndactyly,http://purl.obolibrary.org/obo/UBERON_0003622,
http://purl.obolibrary.org/obo/HP_0010704,1-2 finger cutaneous syndactyly,http://purl.obolibrary.org/obo/UBERON_0001463,
http://purl.obolibrary.org/obo/HP_0010705,4-5 finger cutaneous syndactyly,http://purl.obolibrary.org/obo/UBERON_0003624,
http://purl.obolibrary.org/obo/HP_0010705,4-5 finger cutaneous syndactyly,http://purl.obolibrary.org/obo/UBERON_0003625,
http://purl.obolibrary.org/obo/HP_0010711,1-2 toe syndactyly,http://purl.obolibrary.org/obo/UBERON_0003632,
http://purl.obolibrary.org/obo/HP_0010711,1-2 toe syndactyly,http://purl.obolibrary.org/obo/UBERON_0003631,
http://purl.obolibrary.org/obo/HP_0010719,Abnormality of hair texture,http://purl.obolibrary.org/obo/UBERON_0001037,
http://purl.obolibrary.org/obo/HP_0010720,Abnormal hair pattern,http://purl.obolibrary.org/obo/UBERON_0001037,
http://purl.obolibrary.org/obo/HP_0010721,Abnormal hair whorl,http://purl.obolibrary.org/obo/UBERON_0014381,
http://purl.obolibrary.org/obo/HP_0010722,Asymmetry of the ears,http://purl.obolibrary.org/obo/UBERON_0001690,
http://purl.obolibrary.org/obo/HP_0010728,Aplasia of the retina,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0010730,Double eyebrow,http://purl.obolibrary.org/obo/UBERON_0010163,
http://purl.obolibrary.org/obo/HP_0010741,Pedal edema,http://purl.obolibrary.org/obo/UBERON_0000978,
http://purl.obolibrary.org/obo/HP_0010742,Edema of the upper limbs,http://purl.obolibrary.org/obo/UBERON_0010708,
http://purl.obolibrary.org/obo/HP_0010743,Short metatarsal,http://purl.obolibrary.org/obo/UBERON_0001448,
http://purl.obolibrary.org/obo/HP_0010744,Absent metatarsal bone,http://purl.obolibrary.org/obo/UBERON_0001448,
http://purl.obolibrary.org/obo/HP_0010745,Aplasia of the phalanges of the toes,http://purl.obolibrary.org/obo/UBERON_0001449,
http://purl.obolibrary.org/obo/HP_0010746,Hypoplasia of the phalanges of the toes,http://purl.obolibrary.org/obo/UBERON_0001449,
http://purl.obolibrary.org/obo/HP_0010748,Ectopic lacrimal punctum,http://purl.obolibrary.org/obo/UBERON_0010284,
http://purl.obolibrary.org/obo/HP_0010752,Cleft mandible,http://purl.obolibrary.org/obo/UBERON_0001684,
http://purl.obolibrary.org/obo/HP_0010754,Abnormality of the temporomandibular joint,http://purl.obolibrary.org/obo/UBERON_0003700,
http://purl.obolibrary.org/obo/HP_0010755,Asymmetry of the maxilla,http://purl.obolibrary.org/obo/UBERON_0002397,
http://purl.obolibrary.org/obo/HP_0010756,Aplasia/Hypoplasia of the premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,
http://purl.obolibrary.org/obo/HP_0010757,Aplasia of the premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,
http://purl.obolibrary.org/obo/HP_0010758,Abnormality of the premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,
http://purl.obolibrary.org/obo/HP_0010759,Prominence of the premaxilla,http://purl.obolibrary.org/obo/UBERON_0002244,
http://purl.obolibrary.org/obo/HP_0010760,Absent toe,http://purl.obolibrary.org/obo/UBERON_0001466,
http://purl.obolibrary.org/obo/HP_0010761,Broad columella,http://purl.obolibrary.org/obo/UBERON_0008341,
http://purl.obolibrary.org/obo/HP_0010764,Short eyelashes,http://purl.obolibrary.org/obo/UBERON_0001702,
http://purl.obolibrary.org/obo/HP_0010777,Bronchomegaly,http://purl.obolibrary.org/obo/UBERON_0002185,
http://purl.obolibrary.org/obo/HP_0010778,Tracheomegaly,http://purl.obolibrary.org/obo/UBERON_0003126,
http://purl.obolibrary.org/obo/HP_0010779,Large pelvis bone,http://purl.obolibrary.org/obo/UBERON_0007830,
http://purl.obolibrary.org/obo/HP_0010789,Abnormality of the Leydig cells,,http://purl.obolibrary.org/obo/CL_0000178
http://purl.obolibrary.org/obo/HP_0010790,Hypoplasia of the Leydig cells,,http://purl.obolibrary.org/obo/CL_0000178
http://purl.obolibrary.org/obo/HP_0010791,Hyperplasia of the Leydig cells,,http://purl.obolibrary.org/obo/CL_0000178
http://purl.obolibrary.org/obo/HP_0010793,Bifid nail,http://purl.obolibrary.org/obo/UBERON_0001705,
http://purl.obolibrary.org/obo/HP_0010795,Cerebellar glioma,http://purl.obolibrary.org/obo/UBERON_0002037,
http://purl.obolibrary.org/obo/HP_0010796,Brainstem glioma,http://purl.obolibrary.org/obo/UBERON_0002298,
http://purl.obolibrary.org/obo/HP_0010803,Everted upper lip vermilion,http://purl.obolibrary.org/obo/UBERON_0001834,
http://purl.obolibrary.org/obo/HP_0010808,Protruding tongue,http://purl.obolibrary.org/obo/UBERON_0001723,
http://purl.obolibrary.org/obo/HP_0010809,Broad uvula,http://purl.obolibrary.org/obo/UBERON_0001734,
http://purl.obolibrary.org/obo/HP_0010810,Long uvula,http://purl.obolibrary.org/obo/UBERON_0001734,
http://purl.obolibrary.org/obo/HP_0010811,Narrow uvula,http://purl.obolibrary.org/obo/UBERON_0001734,
http://purl.obolibrary.org/obo/HP_0010812,Short uvula,http://purl.obolibrary.org/obo/UBERON_0001734,
http://purl.obolibrary.org/obo/HP_0010813,Abnormal number of hair whorls,http://purl.obolibrary.org/obo/UBERON_0014381,
http://purl.obolibrary.org/obo/HP_0010814,Abnormal position of hair whorl,http://purl.obolibrary.org/obo/UBERON_0014381,
http://purl.obolibrary.org/obo/HP_0010824,Abnormal fifth cranial nerve morphology,http://purl.obolibrary.org/obo/UBERON_0001645,
http://purl.obolibrary.org/obo/HP_0010825,Abnormality of the eleventh cranial nerve,http://purl.obolibrary.org/obo/UBERON_0002019,
http://purl.obolibrary.org/obo/HP_0010826,Abnormality of the twelfth cranial nerve,http://purl.obolibrary.org/obo/UBERON_0001650,
http://purl.obolibrary.org/obo/HP_0010827,Abnormal seventh cranial physiology,http://purl.obolibrary.org/obo/UBERON_0001647,
http://purl.obolibrary.org/obo/HP_0010836,Abnormal circulating copper concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010837,Decreased circulating ceruloplasmin concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010839,Increased urinary copper concentration,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0010866,Abdominal wall defect,http://purl.obolibrary.org/obo/UBERON_0003697,
http://purl.obolibrary.org/obo/HP_0010876,Abnormal circulating protein concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010881,Abnormality of the umbilical cord,http://purl.obolibrary.org/obo/UBERON_0002331,
http://purl.obolibrary.org/obo/HP_0010882,Pulmonary valve atresia,http://purl.obolibrary.org/obo/UBERON_0002146,
http://purl.obolibrary.org/obo/HP_0010883,Aortic valve atresia,http://purl.obolibrary.org/obo/UBERON_0002137,
http://purl.obolibrary.org/obo/HP_0010892,Abnormal circulating branched chain amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010893,Abnormal circulating phenylalanine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010894,Abnormal circulating serine family amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010895,Abnormal circulating glycine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010896,Hypersarcosinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010897,Hypersarcosinuria,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0010898,Abnormal circulating sarcosine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010899,Abnormal circulating aspartate family amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010900,Abnormal circulating threonine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010901,Abnormal circulating methionine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010902,Abnormal circulating glutamine family amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010903,Abnormal circulating glutamine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010904,Abnormal circulating histidine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010906,Hyperhistidinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010907,Abnormal circulating proline concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010908,Abnormal circulating lysine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010909,Abnormal circulating arginine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010910,Hypervalinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010911,Hyperleucinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010912,Abnormal circulating isoleucine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010913,Hyperisoleucinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010914,Abnormal circulating valine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010915,Abnormal circulating pyruvate family amino acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010916,Abnormal circulating alanine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010917,Abnormal circulating tyrosine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010918,Abnormal circulating cysteine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010919,Abnormal circulating homocysteine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010927,Abnormal blood inorganic cation concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010929,Abnormal blood cation concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010930,Abnormal blood monovalent inorganic cation concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010931,Abnormal blood sodium concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010932,Abnormal circulating nucleobase concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010933,Hyperxanthinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010934,Xanthinuria,http://purl.obolibrary.org/obo/UBERON_0001088,
http://purl.obolibrary.org/obo/HP_0010935,Abnormality of the upper urinary tract,http://purl.obolibrary.org/obo/UBERON_0011143,
http://purl.obolibrary.org/obo/HP_0010936,Abnormality of the lower urinary tract,http://purl.obolibrary.org/obo/UBERON_0001556,
http://purl.obolibrary.org/obo/HP_0010937,Abnormal nasal skeleton morphology,http://purl.obolibrary.org/obo/UBERON_0006813,
http://purl.obolibrary.org/obo/HP_0010938,Abnormal external nose morphology,http://purl.obolibrary.org/obo/UBERON_0007827,
http://purl.obolibrary.org/obo/HP_0010939,Abnormal nasal bone morphology,http://purl.obolibrary.org/obo/UBERON_0001681,
http://purl.obolibrary.org/obo/HP_0010940,Aplasia/Hypoplasia of the nasal bone,http://purl.obolibrary.org/obo/UBERON_0001681,
http://purl.obolibrary.org/obo/HP_0010941,Aplasia of the nasal bone,http://purl.obolibrary.org/obo/UBERON_0001681,
http://purl.obolibrary.org/obo/HP_0010944,Abnormal renal pelvis morphology,http://purl.obolibrary.org/obo/UBERON_0001224,
http://purl.obolibrary.org/obo/HP_0010945,Fetal pyelectasis,http://purl.obolibrary.org/obo/UBERON_0001224,
http://purl.obolibrary.org/obo/HP_0010946,Dilatation of the renal pelvis,http://purl.obolibrary.org/obo/UBERON_0001224,
http://purl.obolibrary.org/obo/HP_0010950,Abnormal fourth ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002422,
http://purl.obolibrary.org/obo/HP_0010951,Abnormal third ventricle morphology,http://purl.obolibrary.org/obo/UBERON_0002286,
http://purl.obolibrary.org/obo/HP_0010954,Hypoplastic right heart,http://purl.obolibrary.org/obo/UBERON_0001062,
http://purl.obolibrary.org/obo/HP_0010955,Dilatation of the bladder,http://purl.obolibrary.org/obo/UBERON_0001255,
http://purl.obolibrary.org/obo/HP_0010958,Bilateral renal agenesis,http://purl.obolibrary.org/obo/UBERON_0002113,
http://purl.obolibrary.org/obo/HP_0010964,Abnormal circulating long-chain fatty-acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010965,Abnormal circulating phytanic acid concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010966,Abnormal circulating fatty-acid anion concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010967,Abnormal circulating carnitine concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010974,Abnormal myeloid leukocyte morphology,,http://purl.obolibrary.org/obo/CL_0000766
http://purl.obolibrary.org/obo/HP_0010975,Abnormal B cell count,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0010976,Decreased total B cell count,,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/HP_0010978,Abnormality of immune system physiology,http://purl.obolibrary.org/obo/UBERON_0002405,
http://purl.obolibrary.org/obo/HP_0010979,Abnormality of lipoprotein cholesterol concentration,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0010980,Hyperlipoproteinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
