HPO_IRI,HPO_Label,Property,Filler_IRI,Filler_Label,Obsolete,Replacement_IRI,Replacement_Label
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001442,skeleton of manus,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0012475,skeleton of pectoral complex,False,,
http://purl.obolibrary.org/obo/HP_0006165,Proportionate shortening of all digits,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004288,skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010741,bone of pectoral complex,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006166,Tubular metacarpal bones,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of,http://purl.obolibrary.org/obo/UBERON_0009767,proximal interphalangeal joint,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of,http://purl.obolibrary.org/obo/UBERON_0006658,interphalangeal joint,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of,http://purl.obolibrary.org/obo/UBERON_0007722,interphalangeal joint of manus,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001436,phalanx of manus,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,existence ends during or before,http://purl.obolibrary.org/obo/UBERON_0000071,death stage,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_5002544,digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,has part,http://purl.obolibrary.org/obo/UBERON_0015023,phalanx endochondral element,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,contributes to morphology of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0002102,forelimb,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0012141,manual digitopodium region,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006167,Prominent proximal interphalangeal joints,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003839,forelimb joint,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000982,skeletal joint,False,,
http://purl.obolibrary.org/obo/HP_0006169,Decreased mobility 3rd-5th fingers,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002204,musculoskeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of,http://purl.obolibrary.org/obo/UBERON_0003865,distal phalanx of manus,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001436,phalanx of manus,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,existence ends during or before,http://purl.obolibrary.org/obo/UBERON_0000071,death stage,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_5002544,digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,has part,http://purl.obolibrary.org/obo/UBERON_0015023,phalanx endochondral element,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,contributes to morphology of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0002102,forelimb,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0012141,manual digitopodium region,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006170,Chess-pawn distal phalanges,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006172,"Flattened, squared-off epiphyses of tubular bones",characteristic of,http://purl.obolibrary.org/obo/UBERON_0001437,epiphysis,False,,
http://purl.obolibrary.org/obo/HP_0006172,"Flattened, squared-off epiphyses of tubular bones",characteristic of,http://purl.obolibrary.org/obo/UBERON_0002495,long bone,False,,
http://purl.obolibrary.org/obo/HP_0006172,"Flattened, squared-off epiphyses of tubular bones",characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006172,"Flattened, squared-off epiphyses of tubular bones",characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010741,bone of pectoral complex,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0006174,Metacarpal diaphyseal endosteal sclerosis,occurs in,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002234,proximal phalanx of manus,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001436,phalanx of manus,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,existence ends during or before,http://purl.obolibrary.org/obo/UBERON_0000071,death stage,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_5002544,digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,has part,http://purl.obolibrary.org/obo/UBERON_0015023,phalanx endochondral element,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,contributes to morphology of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0002102,forelimb,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0012141,manual digitopodium region,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0006175,Proximal phalangeal periosteal thickening,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
