id	category	name	provided_by	symbol
HGNC:23498	biolink:Gene	CPNE8	https://purl.humanatlas.io/graph/hra-pop	CPNE8
HGNC:24162	biolink:Gene	TPPP3	https://purl.humanatlas.io/graph/hra-pop	TPPP3
HGNC:24203	biolink:Gene	OVCA2	https://purl.humanatlas.io/graph/hra-pop	OVCA2
HGNC:24263	biolink:Gene	BOLA1	https://purl.humanatlas.io/graph/hra-pop	BOLA1
HGNC:24476	biolink:Gene	DLGAP4	https://purl.humanatlas.io/graph/hra-pop	DLGAP4
HGNC:24711	biolink:Gene	MFSD6	https://purl.humanatlas.io/graph/hra-pop	MFSD6
HGNC:24828	biolink:Gene	MRGPRF	https://purl.humanatlas.io/graph/hra-pop	MRGPRF
HGNC:24881	biolink:Gene	RASGEF1B	https://purl.humanatlas.io/graph/hra-pop	RASGEF1B
HGNC:24956	biolink:Gene	OLFML3	https://purl.humanatlas.io/graph/hra-pop	OLFML3
HGNC:26564	biolink:Gene	AXDND1	https://purl.humanatlas.io/graph/hra-pop	AXDND1
HGNC:2664	biolink:Gene	DAD1	https://purl.humanatlas.io/graph/hra-pop	DAD1
HGNC:27014	biolink:Gene	LYG1	https://purl.humanatlas.io/graph/hra-pop	LYG1
HGNC:28155	biolink:Gene	FBXL15	https://purl.humanatlas.io/graph/hra-pop	FBXL15
HGNC:28210	biolink:Gene	FAM83A	https://purl.humanatlas.io/graph/hra-pop	FAM83A
HGNC:29004	biolink:Gene	ZNF646	https://purl.humanatlas.io/graph/hra-pop	ZNF646
HGNC:30359	biolink:Gene	CSDC2	https://purl.humanatlas.io/graph/hra-pop	CSDC2
HGNC:36399	biolink:Gene	RPL6P13	https://purl.humanatlas.io/graph/hra-pop	RPL6P13
HGNC:37186	biolink:Gene	LINC02603	https://purl.humanatlas.io/graph/hra-pop	LINC02603
HGNC:38842	biolink:Gene	IQCJ-SCHIP1	https://purl.humanatlas.io/graph/hra-pop	IQCJ-SCHIP1
HGNC:40021	biolink:Gene	TMEM35B	https://purl.humanatlas.io/graph/hra-pop	TMEM35B
HGNC:53576	biolink:Gene	LINC02542	https://purl.humanatlas.io/graph/hra-pop	LINC02542
HGNC:53970	biolink:Gene	MIRLET7A1HG	https://purl.humanatlas.io/graph/hra-pop	MIRLET7A1HG
HGNC:55906	biolink:Gene	RPLP0P9	https://purl.humanatlas.io/graph/hra-pop	RPLP0P9
HGNC:6350	biolink:Gene	KLF7	https://purl.humanatlas.io/graph/hra-pop	KLF7
HGNC:6849	biolink:Gene	MAP3K10	https://purl.humanatlas.io/graph/hra-pop	MAP3K10
HGNC:7966	biolink:Gene	NR1H3	https://purl.humanatlas.io/graph/hra-pop	NR1H3
HGNC:8514	biolink:Gene	CLDN11	https://purl.humanatlas.io/graph/hra-pop	CLDN11
HGNC:88	biolink:Gene	ACADL	https://purl.humanatlas.io/graph/hra-pop	ACADL
ENSEMBL:ENSG00000224427.1	biolink:Gene	ENSG00000224427.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000224427.1
ENSEMBL:ENSG00000272345.1	biolink:Gene	ENSG00000272345.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000272345.1
ENSEMBL:ENSG00000279118.1	biolink:Gene	ENSG00000279118.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000279118.1
HGNC:11571	biolink:Gene	TARDBP	https://purl.humanatlas.io/graph/hra-pop	TARDBP
HGNC:16837	biolink:Gene	LY86	https://purl.humanatlas.io/graph/hra-pop	LY86
HGNC:2762	biolink:Gene	DEFA3	https://purl.humanatlas.io/graph/hra-pop	DEFA3
HGNC:4462	biolink:Gene	GPNMB	https://purl.humanatlas.io/graph/hra-pop	GPNMB
HGNC:7218	biolink:Gene	MPO	https://purl.humanatlas.io/graph/hra-pop	MPO
HGNC:9053	biolink:Gene	PLAUR	https://purl.humanatlas.io/graph/hra-pop	PLAUR
HGNC:9407	biolink:Gene	PRKD1	https://purl.humanatlas.io/graph/hra-pop	PRKD1
HGNC:12619	biolink:Gene	USP20	https://purl.humanatlas.io/graph/hra-pop	USP20
HGNC:13417	biolink:Gene	PPP2R3B	https://purl.humanatlas.io/graph/hra-pop	PPP2R3B
HGNC:1667	biolink:Gene	CD38	https://purl.humanatlas.io/graph/hra-pop	CD38
HGNC:18533	biolink:Gene	USP48	https://purl.humanatlas.io/graph/hra-pop	USP48
HGNC:19861	biolink:Gene	SYNE3	https://purl.humanatlas.io/graph/hra-pop	SYNE3
HGNC:22058	biolink:Gene	TMEM139	https://purl.humanatlas.io/graph/hra-pop	TMEM139
HGNC:23115	biolink:Gene	EAF2	https://purl.humanatlas.io/graph/hra-pop	EAF2
HGNC:2376	biolink:Gene	MED26	https://purl.humanatlas.io/graph/hra-pop	MED26
HGNC:24265	biolink:Gene	PTRH2	https://purl.humanatlas.io/graph/hra-pop	PTRH2
HGNC:24448	biolink:Gene	OSTC	https://purl.humanatlas.io/graph/hra-pop	OSTC
HGNC:27753	biolink:Gene	C5orf60	https://purl.humanatlas.io/graph/hra-pop	C5orf60
HGNC:29243	biolink:Gene	RBM27	https://purl.humanatlas.io/graph/hra-pop	RBM27
HGNC:29452	biolink:Gene	ATP23	https://purl.humanatlas.io/graph/hra-pop	ATP23
HGNC:30641	biolink:Gene	SSX14P	https://purl.humanatlas.io/graph/hra-pop	SSX14P
HGNC:35573	biolink:Gene	RPS12P23	https://purl.humanatlas.io/graph/hra-pop	RPS12P23
HGNC:3570	biolink:Gene	ACSL3	https://purl.humanatlas.io/graph/hra-pop	ACSL3
HGNC:37169	biolink:Gene	MTRNR2L12	https://purl.humanatlas.io/graph/hra-pop	MTRNR2L12
HGNC:45162	biolink:Gene	LINC00863	https://purl.humanatlas.io/graph/hra-pop	LINC00863
HGNC:51582	biolink:Gene	RHOXF1-AS1	https://purl.humanatlas.io/graph/hra-pop	RHOXF1-AS1
HGNC:5856	biolink:Gene	IGLC2	https://purl.humanatlas.io/graph/hra-pop	IGLC2
HGNC:5857	biolink:Gene	IGLC3	https://purl.humanatlas.io/graph/hra-pop	IGLC3
HGNC:5861	biolink:Gene	IGLC7	https://purl.humanatlas.io/graph/hra-pop	IGLC7
HGNC:659	biolink:Gene	ARF6	https://purl.humanatlas.io/graph/hra-pop	ARF6
HGNC:6707	biolink:Gene	LSP1	https://purl.humanatlas.io/graph/hra-pop	LSP1
HGNC:6822	biolink:Gene	MAN1A2	https://purl.humanatlas.io/graph/hra-pop	MAN1A2
HGNC:7038	biolink:Gene	MFNG	https://purl.humanatlas.io/graph/hra-pop	MFNG
HGNC:7200	biolink:Gene	MOV10	https://purl.humanatlas.io/graph/hra-pop	MOV10
HGNC:7732	biolink:Gene	NEDD8	https://purl.humanatlas.io/graph/hra-pop	NEDD8
HGNC:9533	biolink:Gene	PSMA4	https://purl.humanatlas.io/graph/hra-pop	PSMA4
ENSEMBL:ENSG00000230063.1	biolink:Gene	ENSG00000230063.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000230063.1
ENSEMBL:ENSG00000248991	biolink:Gene	ENSG00000248991	https://purl.humanatlas.io/graph/hra-pop	ENSG00000248991
ENSEMBL:ENSG00000250887.1	biolink:Gene	ENSG00000250887.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000250887.1
ENSEMBL:ENSG00000251545.2	biolink:Gene	ENSG00000251545.2	https://purl.humanatlas.io/graph/hra-pop	ENSG00000251545.2
ENSEMBL:ENSG00000258924.4	biolink:Gene	ENSG00000258924.4	https://purl.humanatlas.io/graph/hra-pop	ENSG00000258924.4
ENSEMBL:ENSG00000287083.1	biolink:Gene	ENSG00000287083.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000287083.1
HGNC:10696	biolink:Gene	EXOC5	https://purl.humanatlas.io/graph/hra-pop	EXOC5
HGNC:11327	biolink:Gene	SSRP1	https://purl.humanatlas.io/graph/hra-pop	SSRP1
HGNC:11395	biolink:Gene	STK17A	https://purl.humanatlas.io/graph/hra-pop	STK17A
HGNC:12822	biolink:Gene	XPNPEP1	https://purl.humanatlas.io/graph/hra-pop	XPNPEP1
HGNC:13096	biolink:Gene	ZNF33A	https://purl.humanatlas.io/graph/hra-pop	ZNF33A
HGNC:13244	biolink:Gene	NOM1	https://purl.humanatlas.io/graph/hra-pop	NOM1
HGNC:15682	biolink:Gene	PHC3	https://purl.humanatlas.io/graph/hra-pop	PHC3
HGNC:15908	biolink:Gene	NAA20	https://purl.humanatlas.io/graph/hra-pop	NAA20
HGNC:17151	biolink:Gene	ORC6	https://purl.humanatlas.io/graph/hra-pop	ORC6
HGNC:19651	biolink:Gene	SMAP1	https://purl.humanatlas.io/graph/hra-pop	SMAP1
HGNC:20327	biolink:Gene	RBM26	https://purl.humanatlas.io/graph/hra-pop	RBM26
HGNC:21150	biolink:Gene	RNF125	https://purl.humanatlas.io/graph/hra-pop	RNF125
HGNC:21868	biolink:Gene	COA1	https://purl.humanatlas.io/graph/hra-pop	COA1
HGNC:24337	biolink:Gene	C1GALT1	https://purl.humanatlas.io/graph/hra-pop	C1GALT1
HGNC:24721	biolink:Gene	YTHDC2	https://purl.humanatlas.io/graph/hra-pop	YTHDC2
HGNC:2753	biolink:Gene	DECR1	https://purl.humanatlas.io/graph/hra-pop	DECR1
HGNC:29039	biolink:Gene	RPRD2	https://purl.humanatlas.io/graph/hra-pop	RPRD2
HGNC:31830	biolink:Gene	MICU2	https://purl.humanatlas.io/graph/hra-pop	MICU2
HGNC:31992	biolink:Gene	NBPF10	https://purl.humanatlas.io/graph/hra-pop	NBPF10
HGNC:32387	biolink:Gene	ARL17B	https://purl.humanatlas.io/graph/hra-pop	ARL17B
HGNC:42470	biolink:Gene	LINC00342	https://purl.humanatlas.io/graph/hra-pop	LINC00342
HGNC:50544	biolink:Gene	SCAMP1-AS1	https://purl.humanatlas.io/graph/hra-pop	SCAMP1-AS1
HGNC:51410	biolink:Gene	RORA-AS1	https://purl.humanatlas.io/graph/hra-pop	RORA-AS1
HGNC:5186	biolink:Gene	PRMT2	https://purl.humanatlas.io/graph/hra-pop	PRMT2
HGNC:53419	biolink:Gene	LINC02476	https://purl.humanatlas.io/graph/hra-pop	LINC02476
HGNC:6378	biolink:Gene	KLRD1	https://purl.humanatlas.io/graph/hra-pop	KLRD1
HGNC:6862	biolink:Gene	MAP4	https://purl.humanatlas.io/graph/hra-pop	MAP4
ENSEMBL:ENSG00000243004.6	biolink:Gene	ENSG00000243004.6	https://purl.humanatlas.io/graph/hra-pop	ENSG00000243004.6
ENSEMBL:ENSG00000262211.1	biolink:Gene	ENSG00000262211.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000262211.1
ENSEMBL:ENSG00000268873.1	biolink:Gene	ENSG00000268873.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000268873.1
HGNC:10786	biolink:Gene	SRSF4	https://purl.humanatlas.io/graph/hra-pop	SRSF4
HGNC:12017	biolink:Gene	TPR	https://purl.humanatlas.io/graph/hra-pop	TPR
HGNC:13480	biolink:Gene	ULK2	https://purl.humanatlas.io/graph/hra-pop	ULK2
HGNC:15620	biolink:Gene	SIGLEC10	https://purl.humanatlas.io/graph/hra-pop	SIGLEC10
HGNC:16705	biolink:Gene	TENT4A	https://purl.humanatlas.io/graph/hra-pop	TENT4A
HGNC:17440	biolink:Gene	COP1	https://purl.humanatlas.io/graph/hra-pop	COP1
HGNC:23450	biolink:Gene	NUTM2F	https://purl.humanatlas.io/graph/hra-pop	NUTM2F
HGNC:23576	biolink:Gene	HOOK3	https://purl.humanatlas.io/graph/hra-pop	HOOK3
HGNC:2362	biolink:Gene	CRK	https://purl.humanatlas.io/graph/hra-pop	CRK
HGNC:24973	biolink:Gene	HP1BP3	https://purl.humanatlas.io/graph/hra-pop	HP1BP3
HGNC:25817	biolink:Gene	TUT7	https://purl.humanatlas.io/graph/hra-pop	TUT7
HGNC:30229	biolink:Gene	G0S2	https://purl.humanatlas.io/graph/hra-pop	G0S2
HGNC:33125	biolink:Gene	GTF2IRD2B	https://purl.humanatlas.io/graph/hra-pop	GTF2IRD2B
HGNC:3360	biolink:Gene	ENSA	https://purl.humanatlas.io/graph/hra-pop	ENSA
HGNC:3623	biolink:Gene	FCN1	https://purl.humanatlas.io/graph/hra-pop	FCN1
HGNC:41004	biolink:Gene	PDLIM7-AS1	https://purl.humanatlas.io/graph/hra-pop	PDLIM7-AS1
HGNC:41985	biolink:Gene	NPIPB4	https://purl.humanatlas.io/graph/hra-pop	NPIPB4
HGNC:4422	biolink:Gene	GNS	https://purl.humanatlas.io/graph/hra-pop	GNS
HGNC:6734	biolink:Gene	LYL1	https://purl.humanatlas.io/graph/hra-pop	LYL1
HGNC:6768	biolink:Gene	SMAD2	https://purl.humanatlas.io/graph/hra-pop	SMAD2
HGNC:9508	biolink:Gene	PSEN1	https://purl.humanatlas.io/graph/hra-pop	PSEN1
ENSEMBL:ENSG00000242327.1	biolink:Gene	ENSG00000242327.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000242327.1
ENSEMBL:ENSG00000265987.1	biolink:Gene	ENSG00000265987.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000265987.1
ENSEMBL:ENSG00000267047.1	biolink:Gene	ENSG00000267047.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000267047.1
ENSEMBL:ENSG00000275741.1	biolink:Gene	ENSG00000275741.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000275741.1
HGNC:11125	biolink:Gene	SUMO2	https://purl.humanatlas.io/graph/hra-pop	SUMO2
HGNC:12833	biolink:Gene	XRCC5	https://purl.humanatlas.io/graph/hra-pop	XRCC5
HGNC:232	biolink:Gene	ADCY1	https://purl.humanatlas.io/graph/hra-pop	ADCY1
HGNC:25373	biolink:Gene	CYRIA	https://purl.humanatlas.io/graph/hra-pop	CYRIA
HGNC:25531	biolink:Gene	FAR2	https://purl.humanatlas.io/graph/hra-pop	FAR2
HGNC:3068	biolink:Gene	DUSP2	https://purl.humanatlas.io/graph/hra-pop	DUSP2
HGNC:343	biolink:Gene	AHCY	https://purl.humanatlas.io/graph/hra-pop	AHCY
HGNC:4390	biolink:Gene	GNAQ	https://purl.humanatlas.io/graph/hra-pop	GNAQ
HGNC:4566	biolink:Gene	GRB2	https://purl.humanatlas.io/graph/hra-pop	GRB2
HGNC:6776	biolink:Gene	MAF	https://purl.humanatlas.io/graph/hra-pop	MAF
ENSEMBL:ENSG00000249240	biolink:Gene	ENSG00000249240	https://purl.humanatlas.io/graph/hra-pop	ENSG00000249240
HGNC:10978	biolink:Gene	SLC24A4	https://purl.humanatlas.io/graph/hra-pop	SLC24A4
HGNC:11430	biolink:Gene	STX12	https://purl.humanatlas.io/graph/hra-pop	STX12
HGNC:11757	biolink:Gene	TFF3	https://purl.humanatlas.io/graph/hra-pop	TFF3
HGNC:17001	biolink:Gene	GLIPR1	https://purl.humanatlas.io/graph/hra-pop	GLIPR1
HGNC:17619	biolink:Gene	NDE1	https://purl.humanatlas.io/graph/hra-pop	NDE1
HGNC:18157	biolink:Gene	TAB1	https://purl.humanatlas.io/graph/hra-pop	TAB1
HGNC:18437	biolink:Gene	HAVCR2	https://purl.humanatlas.io/graph/hra-pop	HAVCR2
HGNC:19889	biolink:Gene	NLE1	https://purl.humanatlas.io/graph/hra-pop	NLE1
HGNC:20320	biolink:Gene	PSPC1	https://purl.humanatlas.io/graph/hra-pop	PSPC1
HGNC:20749	biolink:Gene	ZDHHC20	https://purl.humanatlas.io/graph/hra-pop	ZDHHC20
HGNC:24349	biolink:Gene	CCDC186	https://purl.humanatlas.io/graph/hra-pop	CCDC186
HGNC:24521	biolink:Gene	HERC4	https://purl.humanatlas.io/graph/hra-pop	HERC4
HGNC:2509	biolink:Gene	CTNNA1	https://purl.humanatlas.io/graph/hra-pop	CTNNA1
HGNC:26075	biolink:Gene	PIH1D1	https://purl.humanatlas.io/graph/hra-pop	PIH1D1
HGNC:26342	biolink:Gene	SPMIP2	https://purl.humanatlas.io/graph/hra-pop	SPMIP2
HGNC:26512	biolink:Gene	BROX	https://purl.humanatlas.io/graph/hra-pop	BROX
HGNC:28416	biolink:Gene	CCDC26	https://purl.humanatlas.io/graph/hra-pop	CCDC26
HGNC:28628	biolink:Gene	NOPCHAP1	https://purl.humanatlas.io/graph/hra-pop	NOPCHAP1
HGNC:28638	biolink:Gene	GDPD3	https://purl.humanatlas.io/graph/hra-pop	GDPD3
HGNC:28787	biolink:Gene	RILPL2	https://purl.humanatlas.io/graph/hra-pop	RILPL2
HGNC:37263	biolink:Gene	TMEM150C	https://purl.humanatlas.io/graph/hra-pop	TMEM150C
HGNC:4413	biolink:Gene	GNL1	https://purl.humanatlas.io/graph/hra-pop	GNL1
HGNC:44173	biolink:Gene	APTR	https://purl.humanatlas.io/graph/hra-pop	APTR
HGNC:48585	biolink:Gene	OSER1-DT	https://purl.humanatlas.io/graph/hra-pop	OSER1-DT
HGNC:48632	biolink:Gene	FZD10-AS1	https://purl.humanatlas.io/graph/hra-pop	FZD10-AS1
HGNC:50703	biolink:Gene	LINC01411	https://purl.humanatlas.io/graph/hra-pop	LINC01411
HGNC:538	biolink:Gene	ANXA2P1	https://purl.humanatlas.io/graph/hra-pop	ANXA2P1
HGNC:6853	biolink:Gene	MAP3K14	https://purl.humanatlas.io/graph/hra-pop	MAP3K14
HGNC:8976	biolink:Gene	PIK3CB	https://purl.humanatlas.io/graph/hra-pop	PIK3CB
HGNC:9902	biolink:Gene	RBM5	https://purl.humanatlas.io/graph/hra-pop	RBM5
ENSEMBL:ENSG00000270149.5	biolink:Gene	ENSG00000270149.5	https://purl.humanatlas.io/graph/hra-pop	ENSG00000270149.5
ENSEMBL:ENSG00000276690.1	biolink:Gene	ENSG00000276690.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000276690.1
ENSEMBL:ENSG00000283544.1	biolink:Gene	ENSG00000283544.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000283544.1
HGNC:13257	biolink:Gene	CLEC4A	https://purl.humanatlas.io/graph/hra-pop	CLEC4A
HGNC:14083	biolink:Gene	MYO15B	https://purl.humanatlas.io/graph/hra-pop	MYO15B
HGNC:14948	biolink:Gene	RCC1L	https://purl.humanatlas.io/graph/hra-pop	RCC1L
HGNC:15503	biolink:Gene	LILRA4	https://purl.humanatlas.io/graph/hra-pop	LILRA4
HGNC:18584	biolink:Gene	IFNLR1	https://purl.humanatlas.io/graph/hra-pop	IFNLR1
HGNC:19347	biolink:Gene	CUX2	https://purl.humanatlas.io/graph/hra-pop	CUX2
HGNC:19741	biolink:Gene	KLHL28	https://purl.humanatlas.io/graph/hra-pop	KLHL28
HGNC:19958	biolink:Gene	PRORP	https://purl.humanatlas.io/graph/hra-pop	PRORP
HGNC:21883	biolink:Gene	SNX25	https://purl.humanatlas.io/graph/hra-pop	SNX25
HGNC:25858	biolink:Gene	ZFAND1	https://purl.humanatlas.io/graph/hra-pop	ZFAND1
HGNC:26971	biolink:Gene	ABHD15	https://purl.humanatlas.io/graph/hra-pop	ABHD15
HGNC:28178	biolink:Gene	CCDC115	https://purl.humanatlas.io/graph/hra-pop	CCDC115
HGNC:29619	biolink:Gene	MPEG1	https://purl.humanatlas.io/graph/hra-pop	MPEG1
HGNC:5393	biolink:Gene	IER5	https://purl.humanatlas.io/graph/hra-pop	IER5
HGNC:6467	biolink:Gene	KTN1	https://purl.humanatlas.io/graph/hra-pop	KTN1
ENSEMBL:ENSG00000267379.1	biolink:Gene	ENSG00000267379.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000267379.1
ENSEMBL:ENSG00000288098.1	biolink:Gene	ENSG00000288098.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000288098.1
HGNC:1002	biolink:Gene	BCL6B	https://purl.humanatlas.io/graph/hra-pop	BCL6B
HGNC:10724	biolink:Gene	SEMA3B	https://purl.humanatlas.io/graph/hra-pop	SEMA3B
HGNC:11172	biolink:Gene	SNX1	https://purl.humanatlas.io/graph/hra-pop	SNX1
HGNC:11313	biolink:Gene	RO60	https://purl.humanatlas.io/graph/hra-pop	RO60
HGNC:11894	biolink:Gene	TNFAIP1	https://purl.humanatlas.io/graph/hra-pop	TNFAIP1
HGNC:12638	biolink:Gene	UTY	https://purl.humanatlas.io/graph/hra-pop	UTY
HGNC:12735	biolink:Gene	WASL	https://purl.humanatlas.io/graph/hra-pop	WASL
HGNC:1510	biolink:Gene	CASP8AP2	https://purl.humanatlas.io/graph/hra-pop	CASP8AP2
HGNC:15550	biolink:Gene	ARID4B	https://purl.humanatlas.io/graph/hra-pop	ARID4B
HGNC:16743	biolink:Gene	SHC4	https://purl.humanatlas.io/graph/hra-pop	SHC4
HGNC:1814	biolink:Gene	CEACAM1	https://purl.humanatlas.io/graph/hra-pop	CEACAM1
HGNC:18185	biolink:Gene	ERRFI1	https://purl.humanatlas.io/graph/hra-pop	ERRFI1
HGNC:18629	biolink:Gene	STAB2	https://purl.humanatlas.io/graph/hra-pop	STAB2
HGNC:18641	biolink:Gene	SUGP2	https://purl.humanatlas.io/graph/hra-pop	SUGP2
HGNC:1939	biolink:Gene	CHL1	https://purl.humanatlas.io/graph/hra-pop	CHL1
HGNC:20346	biolink:Gene	C14orf132	https://purl.humanatlas.io/graph/hra-pop	C14orf132
HGNC:20993	biolink:Gene	RWDD1	https://purl.humanatlas.io/graph/hra-pop	RWDD1
HGNC:22935	biolink:Gene	SYMPK	https://purl.humanatlas.io/graph/hra-pop	SYMPK
HGNC:23432	biolink:Gene	CNTLN	https://purl.humanatlas.io/graph/hra-pop	CNTLN
HGNC:25942	biolink:Gene	DDX60	https://purl.humanatlas.io/graph/hra-pop	DDX60
HGNC:26041	biolink:Gene	TXNL4B	https://purl.humanatlas.io/graph/hra-pop	TXNL4B
HGNC:26272	biolink:Gene	LRRC8E	https://purl.humanatlas.io/graph/hra-pop	LRRC8E
HGNC:2676	biolink:Gene	DAPK3	https://purl.humanatlas.io/graph/hra-pop	DAPK3
HGNC:28471	biolink:Gene	CYB5D2	https://purl.humanatlas.io/graph/hra-pop	CYB5D2
HGNC:29513	biolink:Gene	AQR	https://purl.humanatlas.io/graph/hra-pop	AQR
HGNC:30291	biolink:Gene	G3BP2	https://purl.humanatlas.io/graph/hra-pop	G3BP2
HGNC:30373	biolink:Gene	DNMBP	https://purl.humanatlas.io/graph/hra-pop	DNMBP
HGNC:33145	biolink:Gene	WASH2P	https://purl.humanatlas.io/graph/hra-pop	WASH2P
HGNC:39252	biolink:Gene	MRPS31P2	https://purl.humanatlas.io/graph/hra-pop	MRPS31P2
HGNC:40212	biolink:Gene	ELN-AS1	https://purl.humanatlas.io/graph/hra-pop	ELN-AS1
HGNC:42949	biolink:Gene	ANP32AP1	https://purl.humanatlas.io/graph/hra-pop	ANP32AP1
HGNC:48619	biolink:Gene	SRP14-DT	https://purl.humanatlas.io/graph/hra-pop	SRP14-DT
HGNC:53007	biolink:Gene	LINC02147	https://purl.humanatlas.io/graph/hra-pop	LINC02147
HGNC:53898	biolink:Gene	IL1R1-AS1	https://purl.humanatlas.io/graph/hra-pop	IL1R1-AS1
HGNC:55701	biolink:Gene	TLE1-DT	https://purl.humanatlas.io/graph/hra-pop	TLE1-DT
HGNC:55863	biolink:Gene	CALCRL-AS1	https://purl.humanatlas.io/graph/hra-pop	CALCRL-AS1
HGNC:6646	biolink:Gene	LMO7	https://purl.humanatlas.io/graph/hra-pop	LMO7
HGNC:8066	biolink:Gene	NUP62	https://purl.humanatlas.io/graph/hra-pop	NUP62
HGNC:8657	biolink:Gene	PCDH12	https://purl.humanatlas.io/graph/hra-pop	PCDH12
ENSEMBL:ENSG00000202198.1	biolink:Gene	ENSG00000202198.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000202198.1
ENSEMBL:ENSG00000203496.9	biolink:Gene	ENSG00000203496.9	https://purl.humanatlas.io/graph/hra-pop	ENSG00000203496.9
ENSEMBL:ENSG00000256947.1	biolink:Gene	ENSG00000256947.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000256947.1
ENSEMBL:ENSG00000286033.1	biolink:Gene	ENSG00000286033.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000286033.1
ENSEMBL:ENSG00000286333.1	biolink:Gene	ENSG00000286333.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000286333.1
ENSEMBL:ENSG00000288520.1	biolink:Gene	ENSG00000288520.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000288520.1
HGNC:10904	biolink:Gene	SLBP	https://purl.humanatlas.io/graph/hra-pop	SLBP
HGNC:13352	biolink:Gene	MAP1LC3B	https://purl.humanatlas.io/graph/hra-pop	MAP1LC3B
HGNC:19078	biolink:Gene	SNHG32	https://purl.humanatlas.io/graph/hra-pop	SNHG32
HGNC:25608	biolink:Gene	VPS53	https://purl.humanatlas.io/graph/hra-pop	VPS53
HGNC:29647	biolink:Gene	MAGI3	https://purl.humanatlas.io/graph/hra-pop	MAGI3
HGNC:29926	biolink:Gene	NOP58	https://purl.humanatlas.io/graph/hra-pop	NOP58
HGNC:30338	biolink:Gene	RIC3	https://purl.humanatlas.io/graph/hra-pop	RIC3
HGNC:30999	biolink:Gene	SNRPGP2	https://purl.humanatlas.io/graph/hra-pop	SNRPGP2
HGNC:3271	biolink:Gene	EIF3A	https://purl.humanatlas.io/graph/hra-pop	EIF3A
HGNC:36516	biolink:Gene	RPS27P29	https://purl.humanatlas.io/graph/hra-pop	RPS27P29
HGNC:4868	biolink:Gene	HERC2	https://purl.humanatlas.io/graph/hra-pop	HERC2
HGNC:51272	biolink:Gene	LINC01532	https://purl.humanatlas.io/graph/hra-pop	LINC01532
HGNC:6318	biolink:Gene	KIF2A	https://purl.humanatlas.io/graph/hra-pop	KIF2A
HGNC:7644	biolink:Gene	NASP	https://purl.humanatlas.io/graph/hra-pop	NASP
HGNC:7688	biolink:Gene	NDUFA5	https://purl.humanatlas.io/graph/hra-pop	NDUFA5
HGNC:9309	biolink:Gene	PPP2R5A	https://purl.humanatlas.io/graph/hra-pop	PPP2R5A
ENSEMBL:ENSG00000281160.1	biolink:Gene	ENSG00000281160.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000281160.1
ENSEMBL:ENSG00000285006.1	biolink:Gene	ENSG00000285006.1	https://purl.humanatlas.io/graph/hra-pop	ENSG00000285006.1
HGNC:10431	biolink:Gene	RPS6KA2	https://purl.humanatlas.io/graph/hra-pop	RPS6KA2
HGNC:12849	biolink:Gene	YWHAB	https://purl.humanatlas.io/graph/hra-pop	YWHAB
HGNC:13516	biolink:Gene	BIRC6	https://purl.humanatlas.io/graph/hra-pop	BIRC6
HGNC:1473	biolink:Gene	CANX	https://purl.humanatlas.io/graph/hra-pop	CANX
HGNC:17038	biolink:Gene	MGLL	https://purl.humanatlas.io/graph/hra-pop	MGLL
HGNC:17704	biolink:Gene	PDZRN3	https://purl.humanatlas.io/graph/hra-pop	PDZRN3
HGNC:18271	biolink:Gene	ENAH	https://purl.humanatlas.io/graph/hra-pop	ENAH
HGNC:19356	biolink:Gene	COPZ2	https://purl.humanatlas.io/graph/hra-pop	COPZ2
HGNC:19411	biolink:Gene	LRRTM4	https://purl.humanatlas.io/graph/hra-pop	LRRTM4
HGNC:19422	biolink:Gene	TADA3	https://purl.humanatlas.io/graph/hra-pop	TADA3
HGNC:20766	biolink:Gene	TUBA1A	https://purl.humanatlas.io/graph/hra-pop	TUBA1A
HGNC:23801	biolink:Gene	SIPA1L3	https://purl.humanatlas.io/graph/hra-pop	SIPA1L3
HGNC:24548	biolink:Gene	NSL1	https://purl.humanatlas.io/graph/hra-pop	NSL1
HGNC:26843	biolink:Gene	CCDC38	https://purl.humanatlas.io/graph/hra-pop	CCDC38
